title,artist,spotify_id,lyrics,bpm,energy,danceability,loudness,valence
Prime Time,The Quiett,6RFzA8mLXRgrMnpMUOvKiy,"이 rap game 누가 왕 now? Ay
니들은 꺼져버려 당장, ay
난 음악 갖고 장난치지 않아
My time to motherfuckin' shine now, ay
자전거에서 부터 top down, ay
넌 이제 내게 못해 반말, ha
내가 이 정도로 잘 나갈 줄 알았으면
나를 그렇게 대하진 않았겠지
그땐 니가 좆될 줄 몰랐겠지
니가 실력이 있었음 떴겠지
I ain’t no Pac, you can’t come with me
What do we have here now
이 game을 계속해서 키워 난
어디까지 갈진 몰라도 you know who’s real now
I’m just flexin' on lames, 아주 잘 휘어, 나는
Fuckin' cheerleaders do your cheers now

It’s the return of the underground, yo
We still runnin' shit, autobahn, uh
여긴 우리가 접수해 오늘 밤에
어디를 가든 they show love to the max, uh
I let em bitches know who the mack, yo
예쁜 여자들은 매일 들어 내 rap
Dok2, Zino rap, 효은, 창모 rap, Hash rap
Fuck yo hashtag, it’s that real shit, motherfucker
니 style 구려 솔직히, motherfucker
정신 좀 차려, 이제 이거나 먹구
세상은 바꼈지, 니가 뻘짓하는 사이에 벌렸거든 riot
빌어먹을 Quiett, 내려놓게 해, rapper들의 mic
대신 젊은 아이들의 때가 오게 했지, right?
이건 아홉 번째 솔로 Millionaire Po’
I don’t stop forever I flow",140.436,0.813,0.464,-5.238,0.968
brrr,The Quiett,1XZX84O7VxZSpMAco3NOX1,"너네는 자존심 부리네
내 속마음을 참 모르네
겉멋만 죽어라 들었네
하지만 심장은 여리네
그래도 내겐 자빈 없네
가짜 rapper들 다 털어내
니 밥그릇 전부 털어내
아가리 먼지 다 털어내
Yah, yah, yah, yah, yah
I got the drip in my walk
Only money when I talk
Sipping on henny no wok
Yah, yah, yah, yah, yah
I juh be counting my guap
I'm on a wave I can't stop
강남에서 milly rock

Diamonds on my cuban fuckin' links
Ain't got nothing on my bucket list
성공했더니 넌 적이 돼
그놈의 돈이 대체 뭐길래
상상도 못했지 어릴 땐
이걸 전부 다 써버렸을 땐
니가 돌아올까 나에게
가진 게 없는 한 남자에게
I know I'm doin' it right tho
난 느껴 인생의 단맛, ooh
416 I shoot my shot, uh
To jealous motherfuckas I got, yeah
Paris에서 1lly rock, yeah
세관에 지불해 thousand
3 leica cameras from Germany
Yellow gold watches from Switzerland, oh, yeah",99.984,0.461,0.882,-9.502,0.344
Ambition,The Quiett,5oxIQwbWIvAIYDmB2K8E6j,"난 꼴 보기도 싫었네
야망 없는 rapper들
멋없는 놈들
I don't hear them
Yeah, I can't really fuck with y'all
I'm gettin' out of the matrix
하지 않으려면 rap lesson
넘어야 했어 내 인생의 test를
밟고 올라가 이 공연의 guest들을
I did it my fuckin' way
너도 내가 밉겠지 난 휘둘렀네 채찍
My life's gettin' hectic
내일이 없는 정신 상태
그들과는 영 반대
I remember what they told me
I thought I was Kobe
매일 찾아와 고비 중독돼 과소비
Scarface soundtrack
I pushed it to the limit
You thought it was gimmick
I dreamed every minute
Wrote every night
비가 와도 꽃이 피니
Got seven days to finish
This fuckin' album called Ambition
Puushin SLK two hundred like I was on the mission

I know you're afraid of what I'm gonna be
나도 무섭네 내가 I bet all of me
I became the most hated motherfucker in the game
Fan들도 떠나 그런 건 익숙해졌어, god damn
배수의 진 앞만 보고 사는 인생
You don't know what that mean to be a motherfucking king
I shut myself up, 가시밭길을 달리면서 벌어 paper
I could feel the future
I could feel the energy, I could kill the enemies
I could kill myself if I lose this shit
대기실 motherfuckers, I'd rather die 부자로 살지 못할 바엔
니꿈은 내게 작아, all they want is an apartment
This is Seoul city, 돌아보지 마, there's no pity
To me, sky's the limit, I'm so ambitious and so greedy
Chasin' big dreams (Yeah)
Have you ever had big dreams?
God bless these motherfuckers, man",85.389,0.772,0.502,-5.803,0.462
Bentley,The Quiett,2LLLwm6I3SMEBbs32llNlM,"Quarter million on my whip
모든 일을 마친 뒤에
새 차, 새 집을 계약해, I'm like shit
내 삶이 이렇게 되다니
말했잖아, 좋았지, 예감이
난 기억나네, 외롭게 새던 밤이
기다렸지, 내 꿈이 현실이 되는 날을
대부호 혹은 거물이 된 나를
한 번도 틀린 적이 없지 내 예상은
Livin' rich fuckin' life like Abu Dhabi
돈을 쓰고 다시 벌어, 아주 많이
Cuban links, cuban cigar, I'm smokin' on
난 rap과 돈의 간격을 좁힌 놈
Man I'm feelin' fresh, 마치 Dok2의 beamer
Prima Vista의 beamer, we the young winners
우린 모두 Balenciaga 신발을 신어
Can't forget my man Zino, we gettin' richer

세상을 돌아다녀, 지난 세 달 동안
50개의 공연, I put it down on yall
비행기에서 난 내 인생을 돌아봤네
새 차를 몰고 다시 studio로 돌아왔네
차비도 없던 놈이 한 달에 억을 벌어
한 번에 써버려 cuz I'm a rich motherfucker
졸부 style, 그게 바로 Q style
Sweet life baby, 곰돌이 pooh style
Uh, 10 thousands bucks
And 10 thoundsands likes
어느덧 서른한 살의 나이
Rich as fuck rest of my life
하지만 난 아직도 목말라
평생을 살았지 너완 반대로
넌 날 넘을 수 없어 절대로
심지어 나보다 돈이 많대도
New rap version of Tony Montana",125.055,0.378,0.883,-14.637,0.29
summer night,The Quiett,46Xt0QAyGk5gkqShdxFjUk,"이제는 어쩌면 나 혼자만의 추억일 뿐
가진 것은 없었지만 행복했던
뜨겁기만 했던 내 첫 번째 chapter
여전히 밤을 새워 가살 쓰고 있지만
여긴 완전히 다른 세상이지, wow
다른 beat, 다른 rap style, 매년 다른 trap style
빠른 유행 덕에 다들 잃어가지 색깔
쉽지 않아, 나를 지킨다는 게
동시에 모든 흐름을 앞서간다는 게
But I'm tryna stay focused on this
벌써 나태해지기엔 너무 많은 몰락들을 봤기에
이 바닥엔 배울 것이 별로 없었거든
고민할 때는 자신과의 대화가 전부
맨땅에 헤딩, man that's how I did it
사람들이 뭐라 하던 pushed it to the limit
안 믿었지, 한국에선 안 된다는 말
그래, 난 매일 싸워야 했어 불가능과
Worked over night, 가족들이 잠든 사이
그리곤 친구의 아들, 딸들이 자라는 사이
내 목표도 커져갔지, 그럴수록 너흰
내가 미웠겠지만, 이젠 알잖아, 거의
모든 걸 다음 단계로 옮기로 싶었었네
Rapper들이 싸이 BGM에나 신경 쓸 때
그토록 내가 바래왔던 것들이
결국에는 이뤄져버렸지, 저들이
말했던 것과는 달리 난 가끔씩
오히려 그립기도 하네 너의 bullshit",112.794,0.0448,0.483,-15.235,0.218
asap,The Quiett,63WXF0guF1fSCMEWtTwK1A,"Illionaire baby
언제나 내 인생은 tight해, yeah
Dollar signs on my 나이테, yeah
큰돈이 필요해 난 right now, yeah
I hustle harder, 그게 나이값, yeah
그때 그 순수함을 잃어 가, yeah
하지만 we don't give shit about that
성공이 빨리 찾아왔지, 허나 멈출 수는 없어
핑크색 차압 딱지를 기억하기에 난
여전히 이겨내려 하네, 나의 현실
Bitch, you can't stop me I'm still thirsty
돈을 벌 방법들을 나는 모색해
내 Mercedes Benz 노란색으로 도색해
9번째 정규 album, hustle never ends
지금까지 했던 것들을 repeat again
I go yard on this motherfuckin' rap shit
I stay real and these motherfuckas stay shit

Cast on my neck, 고개는 늘 빳빳이
마치 방금 인출한 현금 다발같이
I ain't tryna be cocky or anything
내가 태어난 게 이렇게 태어난 걸 어떡해, ah, yeah
Live like a king, act like a boss
배운 적 없지, 이렇게 사는 법
It's in my blood bruh, I done told, ya
Ambition in my veins, 피는 여전히 흐르고 있어
4년 전에 Q형이 말했지, 여기에
나올 필요 없어 보인다고, man, I knew that
But I needed to blow up ASAP
Cuz I don't need nobody iggin me
Sayin something like who dat
Gotta work harder, 어제보다 더
Make music, make money, that's what I do
Let's be honest, 난 너무 쉽게 돈 벌어
I'm so blessed with the gift
Get those cream real quick

Yeah, I need that money ASAP, 빨리 가져와 니 돈
너무 오래 기다렸어, 이 순간 since I was young
한순간에 부자가 되는 꿈 like Macklemore
하지만 난 되고 싶지 않다네 one hit wonder
I wanna live long, in this muhfuckin' rap game
난 말할 거야 마지막 순간에 check mate
그때까지 날 기다려줘, just like a waitress
24k 케이스 안에 준비해놔, 내 champagne
내 새로운 album is done, 새롭게 챙기는 돈
새 옷에 전부다 써 버리고 다시 make a new song
당장 돈이 안돼도 걱정은 없어
왜냐면 The Quiett 형이 말했듯이
성과는 달팽이처럼 come
Uh, 하지만 조급해져, 난 가끔씩
모르잖아, 언제 뒤질지, I got 1 life 2 live
난 모든 track에 선명히 남겨 내 발자취
누군간 말하겠지, 여긴 진짜들이 걸어 갔던 길

Drinking vino wit my amigos
Currencies all different colors lookin' like a rainbow
Salude when we cheer even at the breakfast table
Gettin' money wit my people
HI-Lite, that's the record label
I'm tired of gettin' by retire by 35
아직은 젊은 나이 하지만 멀리 봐
내가 원하는 삶을 위해 차근차근 더 걸어
내가 원하는 삶을 위해 더 많이 난 벌어
Sooner than later, but whatever better late then never
급한 건 아니지만, uh, 조급한 맘이 생겨
그게 바로 성공의 달콤한 매력, uh
Life's a bitch, with year long menopause
너의 증오 나의 침묵으로 덮어
너의 사랑은 나의 시야를 넓혀
Life is good, but it can be better
그때까진 묵묵히 평상시처럼",132.02,0.802,0.764,-4.217,0.323
way back home,The Quiett,0IHhOSkL6IFBhQmosa5xjG,"우린 계속 멀어지고 있을까
이미 멀었던 그 거리보다 더
오늘도 니 거짓말에 속아줘
오늘도 또다시 한번 놓아 널
텅 빈 거린 모든 게 불안해 보여
언젠간 모두 제자리에 되돌릴 거야
니가 내게 무슨 짓을 했던지
I really wanna get'em back home, yeah
마음을 기댈 곳이 없네 이 서울엔
Voices in my head, I need to run away, yeah
널 원해, 그게 꿈이라도
널 원해, 그게 꿈이라도
On my way home now
흘리고 있어, 나의 꿈들의 조각
비슷한 날이 다시 오겠지 내일도
사람들은 말하겠지, ""That's the way it goes""
I gotta let it go, yeah, I'm on my way home",107.107,0.493,0.521,-10.006,0.0517
You & Me,DOK2,7j2HXqNaP7V5oOayUpU1rV,"(Yeah) True love can't be this complicated
Late night feeling like triple X
I can't see you when I need your touch
To feel your love, and that's a triple threat
Got my heart pacing like a triplet
다시 태어나도 널 선택해
There's no competition, you're the best I've ever had
그게 사실인 걸 어떡해
세상 저 편에 뜬 해와
달 또 산, 바다, 땅
내 맘 말로 다 표현할 수 없지만
색깔로 전한다면 해변 위 노을과 하늘
다시 또 몇 밤을 지나야 할진 몰라도
난 알아 우릴 다시 떼어 놓는다면 그건
God did, God's gift 이대로만 있어준다면 뭐든지
Diamonds and gold
Platinum 다 따다 줘
찬 바람과 고요한 밤이면 더
드리워지는 네 사랑과 온기
내 사람 같은 기분과 품
숨소리와 향기
We be Bonnie and Clyde-ing
필요 없지 두말이, ride with me 'til Gatti
You will always be my shawty",130.96,0.24,0.506,-14.737,0.0621
On My Way (Feat. Zion.T),DOK2,6eX08sGMU7ynJoSfuoY2hf,"오직 열정과 패기만으로 내린 결정
종이와 검정 pencil만 주면 매일 벌떡
일어나 누른 play 버튼이 나의 하루의 시작
미약하고 서툴지만 내 가슴이 kick과
함께 뛰어 밖에도 나가지 않고 방에서
Hip-hop을 나의 걸로 만들기 위해 난 매일 연습만 했고
Rock and roll, 미친놈처럼 rhyme and flow만
조립하고 연구하던 어린 Einstein
I'mma shine 나의 꿈들과 마주 앉아
밤새 수다를 떨어 떨쳐내던 고민
Like Double D, Amoeba Culture and my story will never die
Every rhyme wrote, 언제나 진실 진심만을 담았고
갈 길이 멀고 오를 벽들이 많아도
이게 나라서 힘들어하지 않았어
Yeah, I got love for this music like every musicians
날 때리는 현실을 부정한 채 객기로 버틴지
벌써 8년이 지났지만 똑같애
꿈을 이루기 위해 still i'm on my way

열심히 밤새며 심혈을 기울여
만든 track 위에 나의 생각을 씨부려
일부러 쏟아지는 잠도 쫒아내
뒹굴어가며 노래를 만들어봤자
현실에 찌그러진 꿈과 찌푸러진 눈 사이
눈 쌓이듯 쌓인 고민
털어내지도 못하고 꼬일 대로 또 꼬인
일들에 치여 이젠 꿈이 뭐였는지도 몰라
혼란스러운 머리로 돈 되는 일만 골라
누구는 몇천 벌 때 나는 몇십에 목숨 걸어
다 때려치고 싶지만 그래도 돈은 벌어
먹고 살아야지, 땅에 남자로 태어나
가난에 태연한 척할 수 없기에 주먹을 뻗어
I rock the mic like Beanie Sigel
I'mma hear, no speak, no see no evil
So there will be no sequel of the 갑갑한 tragedy
막막한 내일이 날 반갑게 반기지만 애써 외면할게
마지막이라고 치고 내 식대로 갈게
아직 외로할 내 꿈, 그래, 그 놈 때문에
누구 때문에? Hip-hop 때문에, word",115.12,0.515,0.647,-12.648,0.254
111%,DOK2,6XsK88k4pe30cx5as6z7xq,"진짜 바닥에서 위, I made it out the gutter
여전히 더 올라가기 위해 매일 난 또 걸어
뻔한 swaggin', 가끔 철없게 좀 뵐지라도
어련 일을 해낸 건 참 부정 못 할 얘기
다들 꺼려 하는 도전, 야망이 도져
I got my mojo back, 분위긴 고조, 내 그분이 오죠
전성기는 왔다 가지도 않고 또 오고
좀 떨어질까 싶을 때 I bounce back like Pogo
날 보고 질투한 적 없다면 넌 마네킹
알아서 잘 되니 내겐 필요 없는 마케팅
타겟팅은 나, 내 자신
절대 남의 귀나 남 의식한 안 내키는 음악 따윈 안 했지
아랫집이 올라올 때까지 더
내 자신이 날 몰라볼 때까지 더
꿈의 한계 보다 높게 가지 더
Sky ain't the limit, 난 내려다보네
하지도 않을 일을 쓸 때 없이 말하지도 않어
여기 rapper들 rapper라며 rap 잘하지도 않어
키만 삐쩍 커, 정신은 자라지도 않어
하다 말지, 뭐든 얼마 못 가 사라지고 말어
성공 바라지도 마라, 서러운 척도
음악 한답시고 길을 걸어온 척도
할 말 없는 rapper들이 찾지 가사 주제
남 얘기, 이별, 감성팔이들이 주돼
그런 짓들보단 솔직히 내 가사들이 낫지
내 성공, 내 돈, 모두 내 가사들이 낳았지
근데 여기선 내 가사들이 낮지
Rap이 책이라면은 내 가사들은 잡지, you heard
Young King, Young Millionaire
Ride with me, Young Boss, Young 1llionaire
내가 지나가면 저 여자들 얼어
오빠 너무 멋있대, 다 하는 말은, ""쩔어""
난 연예인도 아닌데 연예인보다 유명한 rapstar
모른다면 친구한테 물어봐
그 담엔 내가 냈던 노랠 들어봐
Illionaire baby, 모두 그렇게 물들어가

스물하나에는 1억, 스물둘엔 거의 2억
그래, 스물셋엔 5억 찍고, 다섯에는 10억
이젠 여섯이니 더? Oh yeah, I got bigger, man
이러다 억대짜리 광고까지 찍겠네
나는 절대 망할 일이 없네
사기 따윈 당할 일이 없네
니들 도움 바랄 일이 없게
1llionaire way, 참 탄탄한 길을 걷되
안전한 길을 피해 달리는 비포장도로
내 차, 시계 나는 돌려줄 리 없지 도로
어렸을 때부터 어련 일들 많이 겪어 별로
뭐든 놀랍지도 않아, 니들 부정들 정도론
내 정신은 늘 또롱
술이나 대마에 쩔어 의지하며 사는 나약한 인간들과는 멀어
Rockin' Moncler, 나는 겨울에 안 떨어
똑바로 걷긴 지루해, 난 가끔 다릴 절어
네가 벌 돈까지 벌어, 다시 번 돈을 다 걸어
돈 벌 일은 항상 여럿, multillionaire that's wattup
덜떨어진 인간들 세상 탓할 때
난 더러운 꼴도 보기 싫어 명상 중
난 절대 눈 안 열어
My ice so cold, 나를 보면 모두 얼어
Work hard, ball hard, hustle harder that my motto
정신들이 어려빠진 놈들 뭐든 버럭 댈 때
천만 원 짜리 침대에 눠 피곤을 덜어
낸 뒤엔 아무리 바빠도 rap을 또 지껄여
내 태도는 여전해, 아무리 유명해져도
여기 놈들 조금 뜨면 연예인 병들이 쩔어
뭘 하는지도 모른 채 hip-hop은 갖다 버려
Hip-hop을 부끄러워하는 hip-hop으로 분류되는 rapper들
유리할 땐 hip-hop인 척하고
불리할 땐 얌전한 척, 언제 그랬냐는 듯
난 저런 무식한 문화완 거리가 멀다고
예술가인 척을 하네, 이런 배은망덕한 놈들
본인 꿈에 지가 혀를 차네, 나 같이 배운 거 없는 놈두
그 정도의 인간의 도리는 지키며 살어
돈 벌기 쉬워 보이는 가요의 미끼는 달어
누가 시키는 가려운 찝찝한 일들로 네가 금전 땡길 때에
내가 몇 십억을 버니 삐지는 가녀린 fuggin' bitches
Be suckin' on my dick hoe
앞에선 암 말 못 하면서 rap에선 나를 씹죠
시계, 차 자랑이 어쩌네, 요즘 rap이 어떻네
돌려 말하지만 누가 봐도 내 얘기
지는 못하면서 있어도 안 할 거처럼 철이 든 척
나를 어리석은 놈 취급해대지
다시 말해, 난 술, 담배 안 해
쌍스러운 욕도 입으로 안 뱉어
난 싸우지도 않아, 화도 거의 안내
열심히 일하며 살 뿐, 낭비 않네
내가 번 돈으로 가족들 이사를 갔네
파산했던 우리 집에 쌓인 빚을 깠네
우리 엄만 내게 억 단위 연봉을 받네
우리 아빤 팔엔 나와 같은 시곌 찼네
우리 이모 내 Rolls Royce 뒤에 탔네
우리 형은 전 세계를 돌아 나와 함께
마약 조사 와도 검찰들은 날 못 잡네
생긴 거완 다르게 바르게 살아왔네
돈을 떠나 난 아주 행복한 삶을 살기에
내 걱정을 하다니, 아주 참 같잖네
Goddamn, I'm good, don't worry 'bout me
I said I'm good, I feel sorry 'bout that",81.081,0.869,0.597,-7.312,0.597
